psmiles,value
*OC1CC(c2ccccc2)CC(*)O1,5.8678
*OC(*)C=C,6.1637
*CCCCCCCCCCCCOc1ccc(C=NN=Cc2ccc(O*)cc2O)c(O)c1,3.7924
*Cc1ccc(CO*)cc1,4.9575
*CCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,4.0726
*CCCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,4.1522
*CCCCCCCCCCCCc1nc2ccc(-c3ccc4nc(*)oc4c3)cc2o1,4.1955
*c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5cc(*)[nH]n5)cc4)cc3)cc2)cc1,3.5958
*c1ccc(Oc2ccc(P(=O)(c3ccccc3)c3ccc(Oc4ccc(-c5cc(*)[nH]n5)cc4)cc3)cc2)cc1,4.1018
*CC(O*)c1ccco1,5.0251
*Oc1ccc(-c2ccc(Oc3ccc(C(C)(C)c4ccc(*)cc4)cc3)cc2)cc1,4.2484
*OC(=O)c1ccc(C(=O)OC2COC3C(*)COC23)o1,4.3511
*Oc1ccc(Oc2ccc(C(=O)C(=O)c3ccc(*)cc3)cc2)cc1,3.4827
*Oc1ccc(Oc2ccc(OC(=O)c3ccc(OC(=O)c4ccc(C(=O)Oc5ccc(C(*)=O)cc5)cc4)cc3)cc2)cc1,2.7268
*CC#CC#CCOc1ccc(C(C)(C)c2ccc(O*)cc2)cc1,4.3962
*CC#CC#CCOc1ccc(-c2ccc(O*)cc2)cc1,4.0246
*Oc1ccc(C(C)(C)c2ccc(Oc3nc(*)nc(OC)n3)cc2)cc1,5.075
*CC(CC)(CO)CO*,5.2286
*Oc1ccc(C(=O)OCCOCCOC(=O)c2ccc(OC(*)=O)cc2)cc1,4.6582
*CC(CSC(C)C)O*,4.8245
*CC(CS(C)(=O)=O)O*,5.2613
*CC(CS(=O)(=O)CC)O*,5.3436
*CC(CS(=O)(=O)CCC)O*,6.0251
*CC(CS(=O)(=O)C(C)C)O*,5.0712
*CC(CS(=O)(=O)CCCCC)O*,6.4419
*CCOCCC(=O)O*,6.821
*c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(Oc6ccc7nc(*)cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,3.1875
*CC(CO*)(CSC)CSC,4.984
*CC(CO*)(CSCC)CSCC,4.7171
*CC(CO*)(CSC(C)C)CSC(C)C,4.6686
*CC(CO*)(CS(C)(=O)=O)CS(C)(=O)=O,5.8874
*CC(CO*)(CS(=O)(=O)CC)CS(=O)(=O)CC,5.0473
*CC(CO*)(CS(=O)(=O)C(C)C)CS(=O)(=O)C(C)C,5.5454
*CC(CO*)(CS(=O)(=O)CCC)CS(=O)(=O)CCC,4.6292
*CC(CO*)(CS(=O)(=O)CCCC)CS(=O)(=O)CCCC,5.4465
*CC(CO*)(CS(=O)(=O)CCCCC)CS(=O)(=O)CCCCC,5.21
*COC(=O)OCC1OC(C)(C)OC1*,6.6512
*COC(=O)OCC1OC(OCC)OC1*,6.8573
*COC(=O)OCC1OC(OCC)(OCC)OC1*,6.474
*CCCCCCOCC1(CO*)CC1,5.9199
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1CBr,3.6235
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(Br)Br,3.947
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(=O)OC,3.7296
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1CC#N,4.0183
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1CC(=O)O,4.0481
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C=O,3.6677
*Oc1ccc(Oc2ccc(C(=O)c3ccc(*)cc3)cc2)cc1C(=O)O,3.6534
*Oc1ccc(Oc2ccc(P(C)(=O)c3ccc(*)cc3)cc2)cc1,4.6613
*c1ccc(C(c2ccc(-c3nc4ccc(-c5ccc6nc(*)oc6c5)cc4o3)cc2)(C(F)(F)F)C(F)(F)F)cc1,3.2022
*c1ccc(C(c2ccccc2)(c2ccc(-c3nc4ccc(-c5ccc6nc(*)oc6c5)cc4o3)cc2)C(F)(F)F)cc1,3.4178
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5nnc(*)n5-c5ccc(C)cc5)cc4)cc3)(C(F)(F)F)C(F)(F)F)cc2)cc1,3.9499
*CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3cccc(O*)c3)cc2)cc1,4.725
*CC(O)COc1ccc(S(=O)(=O)c2ccc(OCC(O)COc3cccc(O*)c3)cc2)cc1,4.3099
*CC(O)COc1cccc(O*)c1,5.2018
*C(=O)c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(*)s5)cc4)c4ccccc4-c4ccccc43)cc2)cc1,3.4608
*COc1ccc(C(=C(Cl)Cl)c2ccc(O*)cc2)cc1,4.1966
*OC(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)Oc4ccc5c(c4)Oc4cc(*)ccc4C5(C)C)cc32)cc1,3.6209
*Oc1ccc(NC(=C(C#N)C#N)c2ccc(-c3ccc(-c4ccc(C(Nc5ccc(*)cc5)=C(C#N)C#N)cc4)cc3)cc2)cc1,3.7835
*Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3ccc(-c4ccc(-c5ccc(C(Nc6ccc(*)cc6)=C(C#N)C#N)cc5)cc4)cc3)cc2)cc1,3.2228
*Oc1cccc(Oc2cccc(*)n2)c1,4.536
*Oc1ccc(Oc2cccc(*)n2)c(-c2ccccc2)c1,4.2637
*OC(*)CCCCC,6.039
*C=Cc1ccc(*)o1,3.8424
*Oc1ccc(Oc2cccc(*)n2)cc1,4.3182
*Oc1ccc(-c2ccc(Oc3cccc(*)n3)cc2)cc1,4.055
*Oc1ccc(Oc2cccc(*)n2)c(C)c1,4.4881
*CC(COc1ccc(-c2ccc(C#N)cc2)cc1)O*,4.4378
*CC(C)(CO*)COCC(F)(F)F,5.3043
*CC(C)(CO*)COCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.4137
*CCCCCCCCCOc1ccc(C=CC=Cc2ccc(O*)cc2)cc1,3.5795
*CCCCCCCOc1ccc(C=CC=Cc2ccc(O*)c(C)c2)cc1C,3.4306
*CCCCCCCCCOc1ccc(C=CC=Cc2ccc(O*)c(C)c2)cc1C,3.4115
*OC1C(COC(C)=O)OC(*)C(OC(C)=O)C1OC(C)=O,5.9636
*Oc1cc(C)c(*)cc1C,4.3766
*Oc1ccc(P(C)(=O)c2ccc(*)cc2)cc1,4.6884
*Oc1ccc(P(=O)(c2ccccc2)c2ccc(*)cc2)cc1,4.8858
*Oc1ccc(C=Nc2ccc(N=Cc3ccc(Oc4ccc(C(c5ccccc5)(c5ccccc5)c5ccc(*)cc5)cc4)cc3)cc2)cc1,2.9337
*CCOCCOC(=O)CCSCCC(=O)O*,5.4283
*CCOCCOCCOC(=O)CCSCCC(=O)O*,5.3579
*CCOCCOCCOCCOC(=O)CCSCCC(=O)O*,5.3735
*CCOCCOCCOCCOCCOC(=O)CCSCCC(=O)O*,5.3303
*C=CC(=O)C=Cc1ccc(Sc2ccc(*)o2)o1,2.5309
*C=CC(=O)C(C)=Cc1ccc(Sc2ccc(*)o2)o1,2.9229
*C=C1CCC(=Cc2ccc(Sc3ccc(*)o3)o2)C1=O,2.4731
*C=C1CCCCC(=Cc2ccc(Sc3ccc(*)o3)o2)C1=O,2.9583
*CCCCCCOC(=O)OCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,4.3438
*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,4.3261
*CCCCCCOC(=O)OCCCCCCCCOC(=O)OCCCCCCOc1ccc(Oc2ccc(O*)cc2)cc1,4.4708
*CCCCCCOC(=O)OCCCCCCOC(=O)OCCCCCCOc1ccc(C(=O)c2ccc(O*)cc2)cc1,4.1722
*Oc1ccc(S(=O)(=O)c2cccc3c(S(=O)(=O)c4ccc(Oc5ccc(-c6ccc(*)cc6)cc5)cc4)cccc23)cc1,3.4062
*Oc1ccc(S(=O)(=O)c2ccc3cc(S(=O)(=O)c4ccc(Oc5c(C)cc(-c6cc(C)c(*)c(C)c6C)c(C)c5C)cc4)ccc3c2)cc1,3.4715
*C(=O)c1ccc2c(c1)C(=Nc1ccc(Oc3cccc(N=C4OC(=O)c5ccc(*)cc54)c3)cc1)OC2=O,2.5722
*Oc1ccc(C(C)(C)c2ccc(Oc3cncc(*)n3)cc2)cc1,4.2862
*CCOCCOc1ccc(NC=Nc2ccc(O*)cc2)cc1,3.9725
*CCOCCOC(=O)c1ccc(NC=Nc2ccc(C(=O)O*)cc2)cc1,4.1569
*Oc1ccc(N=CNc2ccc(*)cc2)cc1,3.7365
*Oc1ccc(SC(=O)Sc2ccc(*)cc2)cc1,4.2573
*Oc1cccc(Oc2ccc(S(=O)(=O)c3ccc(*)cc3)cc2)c1,4.2737
*Oc1ccc(OC(=O)c2ccc(OCCCCCCCCCCOc3ccc(C(*)=O)cc3)cc2)cc1S(=O)(=O)c1ccccc1,4.4922
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4cc(NC(=O)c5ccncc5)cc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc2)cc1,3.3418
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccncc3)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,3.2858
*CCOCCOC(=O)O*,6.7562
*Oc1ccc(C2(c3ccc(Oc4nc(*)nc(OC)n4)cc3)CCCCC2)cc1,4.6483
*Oc1ccc(N=Nc2ccc(*)cc2)cc1,3.1576
*Oc1ccc(NC(=O)c2ccc(Oc3ccc(C(=O)Nc4ccc(*)cc4)c(C(=O)O)c3)cc2C(=O)O)cc1,3.3446
*CC(O)COC(=O)CCCCC(=O)OCC(O)COc1ccc(O*)cc1,5.0285
*OC(=O)Oc1ccc(C(=O)Oc2ccc(OC(=O)OC3COC4C(*)COC34)cc2)cc1,4.4189
*OC1=CC(=O)C(*)=CC1=O,3.1359
*CCOCCOCCOCCOCCOCCOC(=O)c1cccc(C(=O)O*)c1,4.6176
*Oc1ccc(C(=O)NCCCCCCCCCCCCNC(=O)c2ccc(*)cc2)cc1,4.4794
*OC(COC(F)(C(F)(F)F)C(F)(F)F)C(*)COC(F)(C(F)(F)F)C(F)(F)F,6.5255
*Oc1cccc(NC(=O)c2ccc(*)cc2)c1,4.3679
*Oc1ccc(C(c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C(*)=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,4.4545
*OC(F)(F)OC(F)(F)C(*)(F)F,9.8151
*CCCNC(=O)CCCCCCCCC(=O)NCCCOCCOCCO*,5.9339
*Oc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)CC7CCC6C7)cc5)cc4)cc3)cc2)cc1,3.0949
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,3.1247
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,3.5452
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC)cc1,5.2022
*Oc1cc(Cl)cc(Cl)c1*,4.3654
*C(=O)Nc1cc(NC(=O)c2ccc(*)o2)c(N)cc1N,2.8199
*Oc1ccc(C(C)=Nc2ccc(N=C(C)c3ccc(*)cc3)cc2)cc1,2.9143
*Oc1ccc(C(C)=Nc2ccccc2N=C(C)c2ccc(*)cc2)cc1,3.9432
*Oc1ccc(C(C)=NCCN=C(C)c2ccc(*)cc2)cc1,4.4026
*Cc1ccc(OCOc2ccc(*)c3cccnc23)c2ncccc12,3.5315
*OC(=O)OC1COC2C(*)COC12,6.8979
*c1nc2cc3nc(-c4ccc(*)o4)[nH]c3cc2[nH]1,2.2261
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)C6CC7CC(C6)CC5C7)cc4)cc3)c2)cc1,3.8847
*c1sc(*)c2c1OCC(CCCCCC)O2,3.3322
*C=Cc1sc(*)c2c1OC(CCCCCC)CO2,1.0146
*c1sc(*)c2c1OCCO2,1.7526
*C#Cc1sc(-c2sc(*)c3c2OCCO3)c2c1OCCO2,1.7209
*c1ccc(S(=O)(=O)c2ccc(-n3nc(-c4ccccc4)c4ccc(Oc5ccc6c(-c7ccccc7)nn(*)c(=O)c6c5)cc4c3=O)cc2)cc1,3.4595
*c1cccc(-n2nc(-c3ccccc3)c3cc(Oc4ccc5c(-c6ccccc6)nn(*)c(=O)c5c4)ccc3c2=O)c1C#N,3.4916
*c1ccc(S(=O)(=O)c2ccc(-n3nc(-c4ccc(Oc5ccc(-c6nn(*)c(=O)c7ccccc67)cc5)cc4)c4ccccc4c3=O)cc2)cc1,3.5201
*c1ccc(C(=O)c2ccc(-n3nc(-c4ccc(Oc5ccc(-c6nn(*)c(=O)c7ccccc67)cc5)cc4)c4ccccc4c3=O)cc2)cc1,3.4719
*C=Cc1ccc(*)c2occc12,1.6799
*OC1C(COCO)OC(*)C(O)C1O,5.9663
*CCOCCOC(=O)C=CC(=O)O*,4.6987
*c1ccc(-c2ccc(-c3ccc(*)n3C)o2)o1,2.825
*c1ccc(-c2ccc(-c3ccc(*)s3)o2)o1,1.6749
*c1ccc(-c2ccc(-c3ccc(*)n3C)o2)s1,1.929
*c1ccc(-c2ccc(-c3ccc(*)s3)s2)o1,1.6557
*OC1C(COC)OC(*)C(OC)C1OC,5.6468
*C=Nc1ccc(N=Cc2ccc(-c3ccc(*)o3)o2)cc1,1.9396
*Oc1cccc(OC2(F)C(*)(F)C(F)(F)C2(F)F)c1,5.2546
*OC1C(CO)OC(*)C(N)C1O,5.8963
*OC1C(CO)OC(*)C(NC(C)=O)C1O,5.9496
*c1ccc(-c2nc3cc4nc(*)oc4cc3o2)c(O)c1,2.5896
*C=Nc1ccc(N=Cc2ccc(Sc3ccc(*)o3)o2)cc1,2.5795
*C=Nc1cccc(N=Cc2ccc(Sc3ccc(*)o3)o2)c1,2.8126
*C=NCCN=Cc1ccc(Sc2ccc(*)o2)o1,3.3427
*C=NCCCCCCN=Cc1ccc(Sc2ccc(*)o2)o1,3.6661
*C=Nc1ccccc1N=Cc1ccc(Sc2ccc(*)o2)o1,2.7375
*COC(=O)OC1C(*)OC2OC(C)(C)OC21,6.6177
*OC(=O)C(Cc1ccccc1)NC(=O)CCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C(*)COC12,5.287
*OC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C(*)COC12,5.5385
*OC(=O)C(CC(C)C)NC(=O)CCCCC(=O)NC(CC(C)C)C(=O)OC1COC2C(*)COC12,5.6427
*CCC(O*)(C(F)(F)F)C(F)(F)F,7.6175
*Oc1ccc(NC(=C(C#N)C#N)c2ccc(C(Nc3ccc(*)cc3)=C(C#N)C#N)cc2)cc1,2.4883
*Oc1ccc(NC(=C(C#N)C#N)c2ccc3cc(C(Nc4ccc(*)cc4)=C(C#N)C#N)ccc3c2)cc1,2.9429
*Oc1ccc(Oc2ccc(NC(=C(C#N)C#N)c3cccc(C(Nc4ccc(*)cc4)=C(C#N)C#N)c3)cc2)cc1,2.6924
*CCCCOc1ccc(C=C2CCC(=Cc3ccc(O*)cc3)C2=O)cc1,2.9446
*COC1OC(*)C(O)C(O)C1O,5.8976
*CCCCOc1ccc(OC(=O)c2ccc(C(=O)Oc3ccc(O*)cc3)c(C(=O)OCC=C)c2)cc1,3.1899
*c1cccc(-c2cc(*)cc3c2NC(C)(C)OC3(C)C)c1,3.618
*OP(=O)(Oc1ccc(C(C)(C)c2ccc(*)cc2)cc1)c1ccccc1,4.2511
*OP(=O)(Oc1ccc(-c2ccc(*)cc2)cc1)c1ccccc1,4.2408
*OC(=O)CCCCCCCCC(=O)OC1COC2C(*)COC12,6.5166
*c1ccc(C#Cc2cc(OCCCCCCCC)c(C#Cc3ccc(-c4nnc(*)o4)cc3)cc2OCCCCCCCC)cc1,2.6231
*C=Nc1cc(NC(=O)NCCNCCNO*)ccc1C,4.4938
*c1ccc(-c2nnc(*)o2)c(OCCCCC)c1,3.0444
*C1OCOC(C(*)(F)F)C1(F)F,7.41
*OC1C(COC(C)=O)OC(*)C(OC(C)=O)C1O,5.6034
*c1sc(*)c2c1OCC(CCCCS(=O)(=O)O)O2,2.1668
*C1=CC=C(c2sc(-c3sc(*)c4c3OCCO4)c3c2OCCO3)S1(=O)=O,1.7929
*C1=C(CCCCCC)C(CCCCCC)=C(c2sc(-c3sc(*)c4c3OCCO4)c3c2OCCO3)S1(=O)=O,1.3792
*C1=C2OCCOC2=C(c2ccc(-c3ccc(*)s3)s2)S1(=O)=O,1.9368
*C1=C2OCCOC2=C(c2sc(-c3sc(*)c4c3OCCO4)c3c2OCCO3)S1(=O)=O,2.0121
*c1cc(OCCOCCOC)c(-c2sc(*)c3c2OCCO3)s1,2.2046
*c1cc(CCCCCCCCCCCC)c(-c2sc(*)c3c2OCCO3)s1,2.3785
*c1sc(-c2sc(-c3sc(*)c4nccnc34)c3c2OCCO3)c2c1OCCO2,1.0217
*c1sc(-c2sc(-c3sc(*)c4nccnc34)c3c2OC(CCCCCC)CO3)c2c1OCC(CCCCCC)O2,1.6167
*c1cc2c(s1)-c1sc(-c3sc(-c4sc(*)c5c4OCCO5)c4c3OCCO4)cc1C2=O,1.2584
*c1cc2c(s1)-c1sc(-c3sc(-c4sc(*)c5c4OCCO5)c4c3OCCO4)cc1C2=C(C#N)C#N,0.9952
*Oc1ccc2cc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)ccc2c1,3.634
*Oc1cccc2c(OC3(F)C(*)(F)C(F)(F)C3(F)F)cccc12,3.9081
*Oc1ccc(OC2(F)C(*)(F)C(F)(F)C2(F)F)cc1,5.2532
*Oc1ccc(SSc2ccc(*)cc2)cc1,3.8889
*c1ccc(Oc2ccc(-c3cc(OCCCCCC)c(-c4ccc(Oc5ccc(-c6nnc(*)o6)cc5)cc4)cc3OCCCCCC)cc2)cc1,3.3395
*Oc1ccc(Oc2ccc(C=NCCN=Cc3ccc(*)cc3)cc2)cc1,4.266
*Oc1ccc(Oc2ccc(C=NCCCCN=Cc3ccc(*)cc3)cc2)cc1,4.1246
*Oc1ccc(Oc2ccc(C=NCCCCCCN=Cc3ccc(*)cc3)cc2)cc1,4.2565
*OC1C(O)C(*)OC(CO)C1O,6.8487
*Oc1cc(OC(=O)c2ccc(C=Nc3ccc(OCCCCCCOc4ccc(N=Cc5ccc(C(*)=O)cc5)cc4F)c(F)c3)cc2)c(Cl)cc1Cl,2.9795
*OP(=O)(Oc1ccc(*)cc1)OC1CCCCC1,5.2577
*OP(=O)(Oc1ccc(-c2ccc(*)cc2)cc1)OC1CCCCC1,4.479
*OP(=O)(Oc1cccc2c(*)cccc12)OC1CCCCC1,4.0777
*OP(=O)(Oc1ccccc1)Oc1ccc(*)cc1,5.1351
*OP(=O)(Oc1ccccc1)Oc1ccc(-c2ccc(*)cc2)cc1,4.631
*CC(C)(CO*)COCCC#N,5.387
*c1ccc(C(=O)c2ccc(C(=O)c3ccc(Oc4ccc(-c5nn(*)c(=O)c6ccccc56)c(F)c4)cc3)cc2)cc1,3.3441
*OC(=O)OCCCCCCOC(=O)OC1COC2C(*)COC12,6.6217
*OC(=O)OCC(OC)C(COC(=O)OC1COC2C(*)COC12)OC,6.3606
*OC(=O)OCC(O)C(O)COC(=O)OC1COC2C(*)COC12,6.3954
*OC(=O)OCC1OC(C)(C)OC1COC(=O)OC1COC2C(*)COC12,6.6226
*Oc1ccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4ccc(Oc5nc(*)nc(Sc6ccccc6)n5)cc4)cc3)cc2)cc1,3.8673
*Oc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(Oc5nc(*)nc(Sc6ccccc6)n5)cc4)cc3)cc2)cc1,3.3904
*Oc1cccc(C(=O)Nc2ccc(S(=O)(=O)c3ccc(NC(=O)c4cccc(Oc5nc(*)nc(Sc6ccccc6)n5)c4)cc3)cc2)c1,3.9202
*Oc1ccc(C(=O)Nc2cc(NC(=O)c3ccc(*)cc3)cc(-c3nc4ccccc4[nH]3)c2)cc1,3.5407
*CCOCCOCCOCCOCCOc1ccc(C(=O)Nc2cc(NC(=O)c3ccc(O*)cc3)cc(-c3nc4ccccc4[nH]3)c2)cc1,3.9357
*Oc1c(F)c(F)c(S(=O)(=O)c2c(F)c(F)c(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)c(F)c2F)c(F)c1F,3.7366
*c1ccc(N(c2ccc(CCCC)cc2)c2ccc(-c3sc(*)c4c3OCCO4)cc2)cc1,2.929
*Oc1cc(Oc2ccc(C(C)(C)c3ccc(*)cc3)cc2)cc(C(=O)Oc2ccc(N=Nc3ccc(C#N)cc3)cc2)c1,3.1481
*OC(=O)OCCCCOC(=O)OC1COC2C(*)COC12,6.6085
*OC(=O)OCCCCCCCCOC(=O)OC1COC2C(*)COC12,6.6539
*OC(=O)OCCCCCCCCCCOC(=O)OC1COC2C(*)COC12,6.8143
*OC(=O)OCCOCCOC(=O)OC1COC2C(*)COC12,6.7329
*OC(=O)OCCOCCOCCOC(=O)OC1COC2C(*)COC12,6.4799
*OC(=O)OCCOCCOCCOCCOC(=O)OC1COC2C(*)COC12,6.2534
*CCNC(=O)c1ccc(O*)cc1,5.0314
*CCNC(=O)c1cccc(O*)c1,4.5918
*Oc1ccc(Oc2ccc(Oc3cccc(*)n3)cc2)cc1,4.1433
*Oc1ccc(C(=O)CNNCC(=O)c2ccc(*)cc2)cc1,4.1658
*Oc1ccc(C(=O)CNCCCCCCCCNCC(=O)c2ccc(*)cc2)cc1,3.8153
*Oc1ccc(N=Cc2ccc(N(c3ccccc3)c3ccc(C=Nc4ccc(*)cc4)cc3)cc2)cc1,2.7442
*c1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(-c4nnc(*)o4)cc3)c2)cc1,3.4669
*CC(C)(CO*)COCCCCCCCCCCOc1ccc(-c2ccc(C#N)cc2)cc1,4.0117
*CC1CCC(COC(C)OC(=O)c2cccc(C(=O)OC(C)O*)c2)CC1,4.9396
*c1nc2cc(S(=O)(=O)c3ccc4oc(C5CCC(*)CC5)nc4c3)ccc2o1,4.8558
*CCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O*,3.8434
*CCOCCOCCOC(=O)C=CC(=O)NCCCCCCNC(=O)C=CC(=O)O*,4.4951
*c1ccc(C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(Oc5ccc(-c6nn(*)c(=O)c7ccccc67)c6ccccc56)cc4)cc3)cc2)cc1,3.2201
*Oc1ccc(Nc2ccc(N=Nc3ccc(Nc4ccc(*)cc4)cc3)cc2)cc1,2.8393
*Oc1ccc(Nc2ccc(C(=O)c3ccc(C(=O)c4ccc(Nc5ccc(*)cc5)cc4)cc3)cc2)cc1,2.99
*OC(=O)C1CCC(C(=O)OC2COC3C(*)COC23)CC1,6.4746
*OC(=O)CCC(=O)OC1COC2C(*)COC12,6.1275
*OC(=O)C=CC(=O)OC1COC2C(*)COC12,4.1943
*c1ccc(-c2ccc(-c3sc(*)c4c3OCCO4)s2)s1,1.3916
*Oc1ccc(NC(=O)NC2CC(C)(C)CC(C)(CNC(=O)Nc3ccc(*)cc3)C2)cc1,4.2227
*Oc1ccc(NC(=O)c2cc(NC(=O)C34CC5CC(CC(C5)C3)C4)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,3.5033
*CCOCCOCCOC(=O)C1CCC(C(=O)O*)CC1,6.1079
*c1sc(*)c2c1OCC(CCCCCCCCCCCC)O2,1.9291
*Oc1ccc(C(C)(c2ccc(Oc3ccc(C(=O)c4ccc(*)cc4)cc3)cc2)C(F)(F)F)cc1,3.9149
*Oc1ccc(C=Nc2ccc(N=Cc3ccc(*)cc3)cc2)cc1,2.8416
*c1ccc2c(c1)SC1(CCC3(CC1)Nc1ccc(*)cc1S3)N2,3.8947
*c1ccc(-c2csc(-c3nc(*)cs3)n2)cc1,3.3372
*Cc1nc(-c2ccc(-c3csc(*)n3)cc2)cs1,3.8894
*c1ccc(-c2ccc(-c3nc(-c4ccc(-c5csc(*)n5)cc4)cs3)cc2)cc1,2.9481
*c1ccc(-c2csc(-c3cccc(-c4nc(*)cs4)n3)n2)cc1,3.3649
*c1ccc(-c2nc(-c3ccc(-c4nc(*)sc4C(=O)O)cc3)c(C(=O)O)s2)cc1,3.4119
*CCCCOC(=O)CCCCSCCCCC(=O)O*,5.4021
*Cc1ccc(COC(=O)CCCCSCCCCC(=O)O*)cc1,4.7687
*c1ccc(*)s1,1.6203
*c1cc(C)c(*)s1,1.9299
*C=Cc1cc(OC)c(C=Cc2ccc(*)s2)cc1OC,1.7107
*c1cc(CC)c(*)s1,2.3523
*c1cncc(-c2nc3ccc(-c4ccc5nc(*)sc5c4)cc3s2)c1,3.1882
*C(=O)NNC(=O)c1ccc(C(=O)NNC(=O)c2ccc(*)nc2)s1,3.3177
*c1ccc(-c2nc3ccc(-c4ccc5nc(*)sc5c4)cc3s2)cc1,3.0122
*C1C=C(CCCCCC)C(*)S1,4.7988
*C1C=C(C)C(*)S1,5.0392
*c1cnc(*)s1,1.8999
*c1cc2sc3cc(*)sc3c2s1,1.8464
*c1cc2sc(*)cc2s1,1.8963
*c1cc2cc(*)sc2s1,3.3358
*c1cc(CCCCCCCCCCCC)c(*)s1,2.7478
*c1cccc(-c2ccc(-c3ccc(*)s3)s2)c1,2.9634
*c1csc(*)c1,3.5591
*c1cc(CCCCCCCCCC)c(*)s1,2.6027
*c1cc(CCCCCC)c(*)s1,2.5608
*c1cc(CCCCCCCC)c(*)s1,2.5682
*c1sc(-c2cc(CCCCCCCCCC)c(*)s2)cc1CCCCCCCCCC,1.5226
*c1sc(-c2cc(CCCCCC)c(*)s2)cc1CCCCCC,1.6319
*c1cc(-c2ccc(CCCCCCCC)cc2)c(*)s1,2.6682
*c1ccc(-c2cc(CCCCCCCCCCC)c(*)s2)s1,1.5503
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)n4CCCCCCCCCCCC)s3)s2)s1,2.1465
*c1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(*)n5CCCCCCCCCCCC)s4)s3)s2)s1,2.1419
*C#Cc1cc(OCCCCCCCC)c(C#Cc2ccc(*)s2)cc1OCCCCCCCC,2.283
*C#Cc1c(F)c(F)c(C#Cc2cc(CCCCCC)c(*)s2)c(F)c1F,2.8156
*C#Cc1cc(CCCCCC)c(*)s1,1.5751
*C#CC#Cc1ccc(-c2ccc(*)s2)s1,1.5899
*C#CC#Cc1cc2sc(*)cc2s1,1.7355
*c1cc2sc(*)c(C)c2s1,3.8179
*c1cc(C(=O)OCCCCCC)c(*)s1,2.8903
*c1nc2cc3sc(-c4cc(OCCCC)c(*)cc4OCCCC)nc3cc2s1,3.1607
